        2.299999952316284        -0.000000953674316
        1.499999165534973        -0.500000178813934
       -0.000000735331014         0.000001086131419
        0.000001032933028         0.000004514623015
        0.000006976951681         3.999999523162842
        0.000000972873295        -0.000005252232768
       -0.000000441642868        -0.000001880910418
       -0.000000898570420        -0.000001435938771
       -0.000000715255737        -0.000001192092896
       -0.000000725656150        -0.000000884595750
       -0.000000679998493        -0.000000709890912
       -0.000000766032997        -0.000000491004471
       -0.000000778068511        -0.000000371403331
       -0.000000777837215        -0.000000260891255
       -0.000000765631967        -0.000000127034923
       -0.000000813761233        -0.000000097154079
